"YEAR","SAMPLE","PERNUM","SEX","AGE","RACE","RACED","EDUC","EDUCD","INCTOT","US2018A_SEX","US2018A_PINCP"
2018,201801,3,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,4,2,8,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,1,1,50,4,400,11,116,101200,"1","0101200"
2018,201801,2,2,41,4,400,6,63,28000,"2","0028000"
2018,201801,3,1,17,4,400,5,50,0,"1","0000000"
2018,201801,1,1,57,1,100,8,81,369000,"1","0369000"
2018,201801,1,2,28,1,100,10,101,30000,"2","0030000"
2018,201801,2,1,29,1,100,10,101,60000,"1","0060000"
2018,201801,1,2,49,2,200,11,114,1600,"2","0001600"
2018,201801,2,2,17,2,200,6,61,0,"2","0000000"
2018,201801,3,2,16,2,200,4,40,0,"2","0000000"
2018,201801,4,2,7,2,200,1,12,9999999,"2","BBBBBBB"
2018,201801,1,1,65,1,100,11,114,47000,"1","0047000"
2018,201801,2,2,53,1,100,8,81,68000,"2","0068000"
2018,201801,3,2,29,1,100,6,61,17400,"2","0017400"
2018,201801,1,2,69,1,100,8,81,18000,"2","0018000"
2018,201801,1,2,25,6,669,6,65,36000,"2","0036000"
2018,201801,2,1,28,6,669,10,101,65000,"1","0065000"
2018,201801,3,1,20,6,669,6,65,40000,"1","0040000"
2018,201801,4,1,55,6,669,6,65,2300,"1","0002300"
2018,201801,5,2,47,6,669,0,2,10000,"2","0010000"
2018,201801,1,1,47,4,400,10,101,60000,"1","0060000"
2018,201801,2,2,43,4,400,10,101,25000,"2","0025000"
2018,201801,3,2,14,4,400,2,25,9999999,"2","BBBBBBB"
2018,201801,1,1,70,1,100,11,115,118200,"1","0118200"
2018,201801,2,2,70,1,100,11,114,19590,"2","0019590"
2018,201801,3,1,34,1,100,8,81,12300,"1","0012300"
2018,201801,1,1,67,1,100,6,63,50600,"1","0050600"
2018,201801,2,2,65,1,100,6,63,31200,"2","0031200"
2018,201801,1,1,89,1,100,10,101,21500,"1","0021500"
2018,201801,2,2,88,1,100,7,71,13600,"2","0013600"
2018,201801,1,1,89,1,100,10,101,36000,"1","0036000"
2018,201801,1,1,20,1,100,7,71,6000,"1","0006000"
2018,201801,2,2,20,1,100,7,71,2600,"2","0002600"
2018,201801,3,2,20,1,100,7,71,40000,"2","0040000"
2018,201801,4,1,20,1,100,7,71,0,"1","0000000"
2018,201801,1,2,69,2,200,6,61,0,"2","0000000"
2018,201801,1,1,62,2,200,10,101,18200,"1","0018200"
2018,201801,1,1,59,1,100,7,71,100300,"1","0100300"
2018,201801,1,2,55,1,100,6,65,30000,"2","0030000"
2018,201801,1,2,83,2,200,6,63,28000,"2","0028000"
2018,201801,1,1,21,1,100,7,71,3000,"1","0003000"
2018,201801,1,2,19,1,100,7,71,5000,"2","0005000"
2018,201801,1,2,95,4,400,7,71,0,"2","0000000"
2018,201801,1,2,63,1,100,10,101,0,"2","0000000"
2018,201801,1,2,18,6,610,6,63,0,"2","0000000"
2018,201801,1,1,59,1,100,7,71,0,"1","0000000"
2018,201801,1,1,42,7,700,6,63,0,"1","0000000"
2018,201801,1,1,43,1,100,6,64,0,"1","0000000"
2018,201801,1,1,30,1,100,6,63,0,"1","0000000"
2018,201801,1,2,21,1,100,7,71,3630,"2","0003630"
2018,201801,1,2,89,1,100,6,63,13100,"2","0013100"
2018,201801,1,2,24,1,100,6,65,3500,"2","0003500"
2018,201801,1,1,21,1,100,7,71,5000,"1","0005000"
2018,201801,1,2,81,1,100,6,63,29600,"2","0029600"
2018,201801,1,1,22,1,100,7,71,6400,"1","0006400"
2018,201801,1,2,18,1,100,6,65,9000,"2","0009000"
2018,201801,1,1,21,1,100,6,63,32000,"1","0032000"
2018,201801,1,1,68,1,100,2,26,18000,"1","0018000"
2018,201801,1,1,56,1,100,5,50,1000,"1","0001000"
2018,201801,1,1,22,1,100,7,71,36500,"1","0036500"
2018,201801,1,2,18,1,100,6,65,2000,"2","0002000"
2018,201801,1,1,40,7,700,5,50,200,"1","0000200"
2018,201801,1,1,19,1,100,6,63,6750,"1","0006750"
2018,201801,1,2,19,6,610,7,71,0,"2","0000000"
2018,201801,1,2,64,1,100,6,63,6000,"2","0006000"
2018,201801,1,2,85,1,100,6,63,9000,"2","0009000"
2018,201801,1,1,71,2,200,11,114,12000,"1","0012000"
2018,201801,1,1,20,1,100,7,71,4400,"1","0004400"
2018,201801,1,2,21,1,100,6,63,1000,"2","0001000"
2018,201801,1,1,29,4,400,11,114,0,"1","0000000"
2018,201801,1,1,27,1,100,6,63,13000,"1","0013000"
2018,201801,1,2,89,1,100,6,63,18900,"2","0018900"
2018,201801,1,1,56,1,100,1,17,12000,"1","0012000"
2018,201801,1,1,48,8,801,6,63,62000,"1","0062000"
2018,201801,2,2,55,8,801,6,65,60000,"2","0060000"
2018,201801,1,2,70,1,100,3,30,8000,"2","0008000"
2018,201801,2,2,30,1,100,6,63,0,"2","0000000"
2018,201801,3,1,26,2,200,6,63,23000,"1","0023000"
2018,201801,1,2,26,1,100,10,101,23000,"2","0023000"
2018,201801,2,2,27,1,100,11,114,70000,"2","0070000"
2018,201801,3,1,25,1,100,10,101,25000,"1","0025000"
2018,201801,4,2,23,4,400,7,71,20000,"2","0020000"
2018,201801,1,1,20,2,200,7,71,8300,"1","0008300"
2018,201801,2,1,20,2,200,7,71,13000,"1","0013000"
2018,201801,1,2,62,1,100,6,64,9200,"2","0009200"
2018,201801,2,2,37,3,304,7,71,0,"2","0000000"
2018,201801,1,2,69,1,100,11,114,342400,"2","0342400"
2018,201801,1,2,90,1,100,2,26,17700,"2","0017700"
2018,201801,1,1,64,1,100,8,81,60000,"1","0060000"
2018,201801,2,2,61,1,100,6,63,20000,"2","0020000"
2018,201801,3,1,33,1,100,10,101,30000,"1","0030000"
2018,201801,1,1,60,1,100,11,114,200000,"1","0200000"
2018,201801,1,1,95,1,100,6,63,14000,"1","0014000"
2018,201801,1,2,83,1,100,6,63,16500,"2","0016500"
2018,201801,1,1,36,1,100,11,114,116000,"1","0116000"
2018,201801,2,2,33,1,100,10,101,0,"2","0000000"
2018,201801,3,2,4,1,100,1,11,9999999,"2","BBBBBBB"
2018,201801,4,1,1,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,1,60,1,100,6,63,70000,"1","0070000"
2018,201801,1,2,74,1,100,6,64,20900,"2","0020900"
2018,201801,2,1,30,1,100,6,63,30000,"1","0030000"
2018,201801,1,1,32,1,100,11,115,62000,"1","0062000"
2018,201801,2,1,28,1,100,10,101,30000,"1","0030000"
2018,201801,1,1,54,1,100,10,101,102500,"1","0102500"
2018,201801,1,1,66,1,100,10,101,75000,"1","0075000"
2018,201801,2,2,64,1,100,11,114,43400,"2","0043400"
2018,201801,3,1,19,1,100,7,71,0,"1","0000000"
2018,201801,1,2,75,1,100,11,116,59000,"2","0059000"
2018,201801,1,1,90,1,100,10,101,47400,"1","0047400"
2018,201801,2,1,56,1,100,10,101,12400,"1","0012400"
2018,201801,3,2,48,1,100,8,81,9700,"2","0009700"
2018,201801,1,1,33,1,100,10,101,93900,"1","0093900"
2018,201801,2,1,30,1,100,8,81,10000,"1","0010000"
2018,201801,3,1,28,1,100,3,30,0,"1","0000000"
2018,201801,1,1,60,1,100,6,65,1600,"1","0001600"
2018,201801,2,2,63,1,100,10,101,61000,"2","0061000"
2018,201801,1,1,53,6,671,7,71,65000,"1","0065000"
2018,201801,2,2,36,6,671,6,65,35000,"2","0035000"
2018,201801,3,1,1,6,671,0,1,9999999,"1","BBBBBBB"
2018,201801,1,1,31,7,700,7,71,35000,"1","0035000"
2018,201801,2,2,36,3,362,10,101,19200,"2","0019200"
2018,201801,3,1,35,1,100,10,101,80000,"1","0080000"
2018,201801,1,1,50,3,399,10,101,125000,"1","0125000"
2018,201801,2,1,20,3,399,10,101,41000,"1","0041000"
2018,201801,1,1,46,1,100,11,114,310000,"1","0310000"
2018,201801,2,2,40,1,100,11,114,0,"2","0000000"
2018,201801,3,2,10,1,100,2,22,9999999,"2","BBBBBBB"
2018,201801,4,2,8,1,100,1,16,9999999,"2","BBBBBBB"
2018,201801,1,2,71,1,100,10,101,23440,"2","0023440"
2018,201801,1,2,67,1,100,10,101,107270,"2","0107270"
2018,201801,1,2,95,1,100,5,50,5100,"2","0005100"
2018,201801,2,2,56,1,100,6,63,9000,"2","0009000"
2018,201801,1,1,79,4,400,10,101,2500,"1","0002500"
2018,201801,2,2,75,4,400,8,81,2400,"2","0002400"
2018,201801,1,1,66,1,100,11,114,18160,"1","0018160"
2018,201801,1,1,44,1,100,6,65,17800,"1","0017800"
2018,201801,1,1,76,1,100,6,63,33390,"1","0033390"
2018,201801,2,2,71,1,100,6,63,9200,"2","0009200"
2018,201801,1,2,41,6,660,0,2,39800,"2","0039800"
2018,201801,2,1,19,6,660,6,65,8300,"1","0008300"
2018,201801,3,2,12,6,660,2,23,9999999,"2","BBBBBBB"
2018,201801,4,1,46,6,660,6,63,49900,"1","0049900"
2018,201801,5,2,15,6,660,4,40,0,"2","0000000"
2018,201801,1,1,69,1,100,7,71,11300,"1","0011300"
2018,201801,1,1,40,1,100,11,115,30000,"1","0030000"
2018,201801,2,2,39,1,100,7,71,15000,"2","0015000"
2018,201801,1,2,44,1,100,10,101,90000,"2","0090000"
2018,201801,2,1,21,1,100,7,71,6000,"1","0006000"
2018,201801,1,1,66,1,100,8,81,44500,"1","0044500"
2018,201801,2,2,66,1,100,6,63,3400,"2","0003400"
2018,201801,1,2,19,4,400,7,71,0,"2","0000000"
2018,201801,2,2,20,4,400,7,71,7800,"2","0007800"
2018,201801,3,2,20,4,400,7,71,5200,"2","0005200"
2018,201801,1,1,46,1,100,6,63,83000,"1","0083000"
2018,201801,2,2,42,1,100,6,65,0,"2","0000000"
2018,201801,3,1,13,1,100,2,23,9999999,"1","BBBBBBB"
2018,201801,4,1,12,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,5,1,9,1,100,1,16,9999999,"1","BBBBBBB"
2018,201801,1,2,79,1,100,11,114,20000,"2","0020000"
2018,201801,1,1,28,1,100,10,101,42000,"1","0042000"
2018,201801,2,2,28,1,100,11,115,62000,"2","0062000"
2018,201801,1,2,85,1,100,10,101,56700,"2","0056700"
2018,201801,1,1,53,1,100,11,114,218400,"1","0218400"
2018,201801,2,2,48,1,100,10,101,136000,"2","0136000"
2018,201801,3,1,16,1,100,3,30,0,"1","0000000"
2018,201801,1,1,65,1,100,10,101,33000,"1","0033000"
2018,201801,2,2,64,1,100,6,63,11500,"2","0011500"
2018,201801,1,1,31,2,200,10,101,78000,"1","0078000"
2018,201801,2,1,26,2,200,10,101,25000,"1","0025000"
2018,201801,1,1,35,1,100,10,101,46000,"1","0046000"
2018,201801,2,2,29,6,662,11,115,37000,"2","0037000"
2018,201801,1,1,31,2,200,11,114,200000,"1","0200000"
2018,201801,2,2,34,6,620,10,101,0,"2","0000000"
2018,201801,3,1,29,6,620,8,81,25000,"1","0025000"
2018,201801,1,1,90,1,100,6,63,47300,"1","0047300"
2018,201801,1,2,37,1,100,11,114,28000,"2","0028000"
2018,201801,2,1,32,1,100,6,65,75000,"1","0075000"
2018,201801,3,1,5,1,100,1,11,9999999,"1","BBBBBBB"
2018,201801,4,2,2,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,5,2,2,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,2,67,1,100,6,63,15400,"2","0015400"
2018,201801,1,1,27,1,100,10,101,45000,"1","0045000"
2018,201801,2,2,27,1,100,11,114,55000,"2","0055000"
2018,201801,1,1,46,1,100,11,114,50000,"1","0050000"
2018,201801,2,2,46,5,500,11,114,100000,"2","0100000"
2018,201801,3,2,8,8,812,1,15,9999999,"2","BBBBBBB"
2018,201801,1,1,25,1,100,10,101,40240,"1","0040240"
2018,201801,1,2,43,2,200,10,101,0,"2","0000000"
2018,201801,1,1,57,1,100,10,101,100000,"1","0100000"
2018,201801,2,2,27,1,100,10,101,50000,"2","0050000"
2018,201801,3,1,32,2,200,6,63,48000,"1","0048000"
2018,201801,1,1,77,1,100,7,71,41400,"1","0041400"
2018,201801,2,2,76,1,100,6,63,10000,"2","0010000"
2018,201801,1,1,77,1,100,6,63,20300,"1","0020300"
2018,201801,2,2,68,1,100,6,63,17400,"2","0017400"
2018,201801,1,2,22,1,100,6,63,68600,"2","0068600"
2018,201801,2,2,5,1,100,1,11,9999999,"2","BBBBBBB"
2018,201801,3,2,2,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,4,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,2,80,9,902,11,115,84000,"2","0084000"
2018,201801,2,2,52,1,100,11,114,110000,"2","0110000"
2018,201801,1,1,36,1,100,11,114,34400,"1","0034400"
2018,201801,2,2,34,7,700,11,116,74000,"2","0074000"
2018,201801,3,2,1,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,58,1,100,10,101,82000,"1","0082000"
2018,201801,2,2,56,1,100,11,114,115000,"2","0115000"
2018,201801,3,1,27,1,100,10,101,60000,"1","0060000"
2018,201801,4,2,25,1,100,7,71,20000,"2","0020000"
2018,201801,1,1,64,2,200,6,63,16800,"1","0016800"
2018,201801,2,1,68,2,200,6,63,7200,"1","0007200"
2018,201801,3,2,59,2,200,7,71,0,"2","0000000"
2018,201801,1,2,54,1,100,11,114,146000,"2","0146000"
2018,201801,1,2,80,1,100,7,71,30700,"2","0030700"
2018,201801,2,2,49,1,100,8,81,120000,"2","0120000"
2018,201801,1,1,67,1,100,11,114,280000,"1","0280000"
2018,201801,2,2,67,1,100,10,101,55000,"2","0055000"
2018,201801,1,2,41,1,100,8,81,54000,"2","0054000"
2018,201801,2,1,46,1,100,6,61,80000,"1","0080000"
2018,201801,3,1,21,1,100,6,63,10000,"1","0010000"
2018,201801,4,1,18,1,100,6,63,600,"1","0000600"
2018,201801,5,1,16,1,100,4,40,250,"1","0000250"
2018,201801,1,2,59,7,700,2,25,10700,"2","0010700"
2018,201801,2,2,33,8,826,10,101,9000,"2","0009000"
2018,201801,1,1,60,1,100,6,63,1800,"1","0001800"
2018,201801,2,2,56,1,100,6,64,0,"2","0000000"
2018,201801,1,1,42,1,100,6,65,19200,"1","0019200"
2018,201801,2,2,40,1,100,10,101,75000,"2","0075000"
2018,201801,3,1,17,1,100,5,50,150,"1","0000150"
2018,201801,4,1,6,1,100,1,12,9999999,"1","BBBBBBB"
2018,201801,5,1,5,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,6,1,3,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,1,2,69,2,200,8,81,501400,"2","0501400"
2018,201801,2,1,31,2,200,7,71,11200,"1","0011200"
2018,201801,1,1,69,1,100,6,63,56100,"1","0056100"
2018,201801,2,2,69,1,100,8,81,50600,"2","0050600"
2018,201801,1,1,56,1,100,3,30,21800,"1","0021800"
2018,201801,1,1,58,1,100,10,101,35000,"1","0035000"
2018,201801,2,2,57,1,100,10,101,60000,"2","0060000"
2018,201801,1,2,46,1,100,11,116,87000,"2","0087000"
2018,201801,1,2,65,1,100,10,101,135000,"2","0135000"
2018,201801,1,1,52,1,100,10,101,338000,"1","0338000"
2018,201801,2,2,51,1,100,6,63,32000,"2","0032000"
2018,201801,1,1,46,6,610,11,114,103000,"1","0103000"
2018,201801,2,2,43,6,610,10,101,27000,"2","0027000"
2018,201801,3,1,16,6,610,4,40,0,"1","0000000"
2018,201801,4,1,12,6,610,2,23,9999999,"1","BBBBBBB"
2018,201801,1,1,45,1,100,7,71,0,"1","0000000"
2018,201801,1,1,37,2,200,10,101,22020,"1","0022020"
2018,201801,2,2,33,2,200,7,71,20020,"2","0020020"
2018,201801,3,2,10,2,200,1,17,9999999,"2","BBBBBBB"
2018,201801,4,1,9,2,200,1,16,9999999,"1","BBBBBBB"
2018,201801,1,1,55,1,100,6,63,100000,"1","0100000"
2018,201801,2,2,58,1,100,8,81,90000,"2","0090000"
2018,201801,1,1,62,1,100,10,101,67700,"1","0067700"
2018,201801,2,2,58,1,100,8,81,41000,"2","0041000"
2018,201801,1,1,38,1,100,5,50,30000,"1","0030000"
2018,201801,2,2,65,1,100,6,63,22210,"2","0022210"
2018,201801,1,1,56,1,100,11,114,299000,"1","0299000"
2018,201801,2,2,52,1,100,6,65,40000,"2","0040000"
2018,201801,1,2,81,1,100,6,63,23600,"2","0023600"
2018,201801,2,1,57,1,100,6,63,5900,"1","0005900"
2018,201801,1,1,67,1,100,10,101,68100,"1","0068100"
2018,201801,1,1,58,1,100,8,81,49000,"1","0049000"
2018,201801,2,2,58,1,100,11,114,25830,"2","0025830"
2018,201801,1,1,41,1,100,10,101,117000,"1","0117000"
2018,201801,1,2,50,1,100,11,115,98140,"2","0098140"
2018,201801,1,1,65,1,100,6,63,76400,"1","0076400"
2018,201801,2,2,61,1,100,6,63,41100,"2","0041100"
2018,201801,3,1,24,1,100,8,81,29900,"1","0029900"
2018,201801,1,2,95,8,802,11,114,78400,"2","0078400"
2018,201801,1,1,57,1,100,10,101,91300,"1","0091300"
2018,201801,2,2,55,1,100,11,115,29500,"2","0029500"
2018,201801,1,2,70,1,100,6,63,26400,"2","0026400"
2018,201801,1,2,60,1,100,8,81,73000,"2","0073000"
2018,201801,2,2,45,1,100,8,81,75000,"2","0075000"
2018,201801,1,1,38,1,100,11,114,150000,"1","0150000"
2018,201801,2,2,39,1,100,11,114,80000,"2","0080000"
2018,201801,3,2,2,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,2,84,1,100,3,30,9600,"2","0009600"
2018,201801,1,2,63,1,100,6,63,9000,"2","0009000"
2018,201801,1,1,47,2,200,11,115,620000,"1","0620000"
2018,201801,2,2,44,2,200,11,115,620000,"2","0620000"
2018,201801,3,2,13,2,200,2,25,9999999,"2","BBBBBBB"
2018,201801,4,1,10,2,200,1,16,9999999,"1","BBBBBBB"
2018,201801,1,1,44,1,100,11,114,45100,"1","0045100"
2018,201801,2,2,42,1,100,10,101,15000,"2","0015000"
2018,201801,3,2,12,1,100,2,22,9999999,"2","BBBBBBB"
2018,201801,4,2,14,1,100,2,25,9999999,"2","BBBBBBB"
2018,201801,1,1,79,1,100,6,65,19000,"1","0019000"
2018,201801,1,1,72,1,100,6,63,36200,"1","0036200"
2018,201801,2,2,66,7,700,6,64,50600,"2","0050600"
2018,201801,1,1,79,5,500,10,101,10100,"1","0010100"
2018,201801,2,2,78,5,500,10,101,13100,"2","0013100"
2018,201801,3,1,31,2,200,10,101,30000,"1","0030000"
2018,201801,1,1,75,1,100,11,115,108600,"1","0108600"
2018,201801,2,2,64,1,100,11,114,50000,"2","0050000"
2018,201801,3,2,25,6,699,6,65,10000,"2","0010000"
2018,201801,1,2,66,1,100,6,63,25000,"2","0025000"
2018,201801,2,1,69,1,100,10,101,23000,"1","0023000"
2018,201801,1,2,68,1,100,11,114,4700,"2","0004700"
2018,201801,2,1,65,1,100,10,101,20200,"1","0020200"
2018,201801,1,2,58,1,100,6,65,20000,"2","0020000"
2018,201801,2,2,54,1,100,7,71,32600,"2","0032600"
2018,201801,3,2,8,8,801,1,16,9999999,"2","BBBBBBB"
2018,201801,1,2,62,8,826,0,2,9600,"2","0009600"
2018,201801,1,2,27,8,801,6,65,13200,"2","0013200"
2018,201801,1,2,84,1,100,6,63,45900,"2","0045900"
2018,201801,1,2,80,1,100,10,101,25900,"2","0025900"
2018,201801,2,2,56,1,100,11,115,4000,"2","0004000"
2018,201801,1,2,56,1,100,8,81,73000,"2","0073000"
2018,201801,1,2,62,1,100,6,63,10200,"2","0010200"
2018,201801,1,2,42,1,100,8,81,21500,"2","0021500"
2018,201801,2,1,48,1,100,6,63,0,"1","0000000"
2018,201801,3,1,20,1,100,6,63,0,"1","0000000"
2018,201801,4,1,18,1,100,6,61,0,"1","0000000"
2018,201801,5,2,18,1,100,6,61,4300,"2","0004300"
2018,201801,1,2,89,1,100,6,63,17490,"2","0017490"
2018,201801,1,2,39,1,100,8,81,0,"2","0000000"
2018,201801,2,1,43,1,100,6,65,40000,"1","0040000"
2018,201801,3,2,12,1,100,2,23,9999999,"2","BBBBBBB"
2018,201801,4,1,6,1,100,1,12,9999999,"1","BBBBBBB"
2018,201801,1,1,58,1,100,11,114,180500,"1","0180500"
2018,201801,2,2,57,1,100,11,115,0,"2","0000000"
2018,201801,3,1,21,1,100,6,61,0,"1","0000000"
2018,201801,1,1,70,1,100,6,65,47500,"1","0047500"
2018,201801,2,2,72,1,100,6,63,8400,"2","0008400"
2018,201801,3,1,95,1,100,6,63,18000,"1","0018000"
2018,201801,1,2,39,1,100,6,63,12000,"2","0012000"
2018,201801,2,1,20,1,100,5,50,5000,"1","0005000"
2018,201801,3,1,17,1,100,5,50,0,"1","0000000"
2018,201801,4,1,41,1,100,6,64,59000,"1","0059000"
2018,201801,1,2,80,1,100,10,101,11600,"2","0011600"
2018,201801,1,1,52,1,100,6,65,145000,"1","0145000"
2018,201801,2,2,51,1,100,6,65,70000,"2","0070000"
2018,201801,1,2,42,6,620,11,115,262000,"2","0262000"
2018,201801,2,1,47,1,100,11,114,200010,"1","0200010"
2018,201801,3,2,6,8,815,0,2,9999999,"2","BBBBBBB"
2018,201801,4,2,4,8,815,0,2,9999999,"2","BBBBBBB"
2018,201801,1,2,64,1,100,10,101,36000,"2","0036000"
2018,201801,2,1,66,1,100,11,114,19100,"1","0019100"
2018,201801,1,1,29,1,100,10,101,115500,"1","0115500"
2018,201801,2,2,30,1,100,10,101,85000,"2","0085000"
2018,201801,1,2,80,1,100,6,63,28000,"2","0028000"
2018,201801,1,1,54,1,100,11,114,100000,"1","0100000"
2018,201801,2,2,55,1,100,6,63,39000,"2","0039000"
2018,201801,3,2,26,1,100,8,81,30000,"2","0030000"
2018,201801,4,1,23,1,100,10,101,5000,"1","0005000"
2018,201801,1,2,55,1,100,11,114,60000,"2","0060000"
2018,201801,1,1,69,7,700,2,22,8900,"1","0008900"
2018,201801,1,2,53,1,100,7,71,6100,"2","0006100"
2018,201801,2,1,54,1,100,10,101,0,"1","0000000"
2018,201801,3,2,17,1,100,5,50,3600,"2","0003600"
2018,201801,4,2,14,1,100,2,26,9999999,"2","BBBBBBB"
2018,201801,1,2,63,1,100,6,63,57000,"2","0057000"
2018,201801,2,2,58,1,100,6,63,11700,"2","0011700"
2018,201801,1,2,56,1,100,6,65,50000,"2","0050000"
2018,201801,2,1,57,1,100,6,63,50000,"1","0050000"
2018,201801,3,2,21,1,100,10,101,5000,"2","0005000"
2018,201801,1,1,35,1,100,11,115,350000,"1","0350000"
2018,201801,2,2,32,1,100,10,101,80000,"2","0080000"
2018,201801,1,1,58,1,100,10,101,80000,"1","0080000"
2018,201801,2,2,57,1,100,7,71,94000,"2","0094000"
2018,201801,1,1,79,1,100,10,101,22830,"1","0022830"
2018,201801,2,2,74,1,100,7,71,17700,"2","0017700"
2018,201801,1,1,72,1,100,6,64,14000,"1","0014000"
2018,201801,2,2,63,1,100,6,63,37000,"2","0037000"
2018,201801,1,1,27,1,100,6,65,75000,"1","0075000"
2018,201801,2,1,26,1,100,10,101,35000,"1","0035000"
2018,201801,1,1,75,1,100,11,115,145000,"1","0145000"
2018,201801,2,2,70,1,100,10,101,70000,"2","0070000"
2018,201801,3,2,95,1,100,11,114,36400,"2","0036400"
2018,201801,1,1,32,7,700,6,63,65000,"1","0065000"
2018,201801,2,1,11,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,3,1,8,1,100,1,16,9999999,"1","BBBBBBB"
2018,201801,4,1,4,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,5,1,1,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,55,2,200,6,63,0,"2","0000000"
2018,201801,2,2,36,2,200,6,63,29900,"2","0029900"
2018,201801,1,2,60,1,100,10,101,76000,"2","0076000"
2018,201801,2,1,65,1,100,6,63,73380,"1","0073380"
2018,201801,1,2,41,4,400,2,26,23500,"2","0023500"
2018,201801,2,2,14,4,400,2,26,9999999,"2","BBBBBBB"
2018,201801,3,2,12,4,400,2,25,9999999,"2","BBBBBBB"
2018,201801,4,1,5,4,400,1,11,9999999,"1","BBBBBBB"
2018,201801,1,2,49,1,100,6,65,25000,"2","0025000"
2018,201801,2,1,49,1,100,6,63,156000,"1","0156000"
2018,201801,3,2,17,1,100,4,40,1500,"2","0001500"
2018,201801,4,1,16,1,100,4,40,0,"1","0000000"
2018,201801,5,2,14,1,100,2,26,9999999,"2","BBBBBBB"
2018,201801,6,2,13,1,100,2,25,9999999,"2","BBBBBBB"
2018,201801,1,1,37,1,100,6,64,75000,"1","0075000"
2018,201801,2,1,5,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,3,2,10,1,100,1,17,9999999,"2","BBBBBBB"
2018,201801,4,2,39,1,100,6,64,25000,"2","0025000"
2018,201801,1,2,70,1,100,10,101,21500,"2","0021500"
2018,201801,2,1,71,1,100,10,101,32500,"1","0032500"
2018,201801,1,1,55,2,200,2,25,0,"1","0000000"
2018,201801,2,2,76,2,200,2,26,12000,"2","0012000"
2018,201801,1,2,57,1,100,10,101,75000,"2","0075000"
2018,201801,1,1,27,6,610,10,101,30000,"1","0030000"
2018,201801,2,1,26,6,610,10,101,0,"1","0000000"
2018,201801,1,1,27,1,100,10,101,170000,"1","0170000"
2018,201801,1,1,51,1,100,6,63,70000,"1","0070000"
2018,201801,2,2,50,1,100,6,63,39000,"2","0039000"
2018,201801,3,2,30,1,100,6,63,60000,"2","0060000"
2018,201801,4,2,7,1,100,1,14,9999999,"2","BBBBBBB"
2018,201801,1,2,63,1,100,8,81,24800,"2","0024800"
2018,201801,1,2,62,1,100,6,63,12000,"2","0012000"
2018,201801,2,2,89,1,100,6,63,10000,"2","0010000"
2018,201801,1,1,65,1,100,10,101,19000,"1","0019000"
2018,201801,2,2,64,1,100,11,114,38800,"2","0038800"
2018,201801,3,2,29,1,100,11,114,40000,"2","0040000"
2018,201801,1,1,56,1,100,6,65,60000,"1","0060000"
2018,201801,2,2,51,1,100,6,63,60000,"2","0060000"
2018,201801,1,2,35,1,100,10,101,49000,"2","0049000"
2018,201801,2,1,29,1,100,6,63,22000,"1","0022000"
2018,201801,1,1,33,1,100,7,71,40000,"1","0040000"
2018,201801,2,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,3,2,29,1,100,10,101,38000,"2","0038000"
2018,201801,1,1,63,1,100,6,63,46400,"1","0046400"
2018,201801,2,2,33,1,100,8,81,9500,"2","0009500"
2018,201801,1,2,50,1,100,6,63,3400,"2","0003400"
2018,201801,2,1,59,1,100,6,63,0,"1","0000000"
2018,201801,3,2,7,1,100,1,12,9999999,"2","BBBBBBB"
2018,201801,1,1,55,1,100,8,81,78300,"1","0078300"
2018,201801,2,1,58,1,100,11,114,16000,"1","0016000"
2018,201801,1,2,43,1,100,8,81,454000,"2","0454000"
2018,201801,2,1,45,1,100,6,65,40000,"1","0040000"
2018,201801,3,1,14,1,100,2,26,9999999,"1","BBBBBBB"
2018,201801,4,1,10,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,1,2,59,1,100,6,63,28800,"2","0028800"
2018,201801,1,1,28,1,100,8,81,16000,"1","0016000"
2018,201801,2,2,26,1,100,10,101,51000,"2","0051000"
2018,201801,1,2,39,1,100,11,114,19000,"2","0019000"
2018,201801,2,1,41,1,100,11,114,80000,"1","0080000"
2018,201801,3,1,8,1,100,1,15,9999999,"1","BBBBBBB"
2018,201801,4,2,6,1,100,1,12,9999999,"2","BBBBBBB"
2018,201801,1,2,66,2,200,11,114,68000,"2","0068000"
2018,201801,2,2,33,2,200,10,101,31000,"2","0031000"
2018,201801,1,1,69,1,100,6,63,80000,"1","0080000"
